,Date_YMD,Date_Hour,Presence or absence of a person,Accumulation of accidents
9751,2022-02-11,7:00,0,2
9752,2022-02-11,8:00,1,3
9753,2022-02-11,9:00,0,3
9754,2022-02-11,10:00,1,4
9755,2022-02-11,11:00,0,4
9756,2022-02-11,12:00,1,5
9757,2022-02-11,13:00,0,5
9758,2022-02-11,14:00,0,5
9759,2022-02-11,15:00,0,5
9760,2022-02-11,16:00,1,6
9761,2022-02-11,17:00,0,6
9762,2022-02-11,18:00,0,6
9763,2022-02-11,19:00,0,6
9764,2022-02-11,20:00,1,7
9765,2022-02-11,21:00,0,7
9766,2022-02-11,22:00,0,7
9767,2022-02-11,23:00,1,8
9768,2022-02-12,0:00,0,0
9769,2022-02-12,1:00,0,0
9770,2022-02-12,2:00,0,0
9771,2022-02-12,3:00,1,1
9772,2022-02-12,4:00,1,2
9773,2022-02-12,5:00,0,2
9774,2022-02-12,6:00,0,2
9775,2022-02-12,7:00,0,2
9776,2022-02-12,8:00,0,2
9777,2022-02-12,9:00,1,3
9778,2022-02-12,10:00,0,3
9779,2022-02-12,11:00,0,3
9780,2022-02-12,12:00,0,3
9781,2022-02-12,13:00,0,3
9782,2022-02-12,14:00,0,3
9783,2022-02-12,15:00,0,3
9784,2022-02-12,16:00,1,4
9785,2022-02-12,17:00,0,4
9786,2022-02-12,18:00,0,4
9787,2022-02-12,19:00,1,5
9788,2022-02-12,20:00,0,5
9789,2022-02-12,21:00,0,5
9790,2022-02-12,22:00,0,5
9791,2022-02-12,23:00,0,5
9792,2022-02-13,0:00,0,0
9793,2022-02-13,1:00,0,0
9794,2022-02-13,2:00,1,1
9795,2022-02-13,3:00,0,1
9796,2022-02-13,4:00,0,1
9797,2022-02-13,5:00,0,1
9798,2022-02-13,6:00,1,2
9799,2022-02-13,7:00,1,3
9800,2022-02-13,8:00,0,3
9801,2022-02-13,9:00,0,3
9802,2022-02-13,10:00,0,3
9803,2022-02-13,11:00,0,3
9804,2022-02-13,12:00,0,3
9805,2022-02-13,13:00,0,3
9806,2022-02-13,14:00,1,4
9807,2022-02-13,15:00,1,5
9808,2022-02-13,16:00,1,6
9809,2022-02-13,17:00,0,6
9810,2022-02-13,18:00,1,7
9811,2022-02-13,19:00,0,7
9812,2022-02-13,20:00,0,7
9813,2022-02-13,21:00,1,8
9814,2022-02-13,22:00,1,9
9815,2022-02-13,23:00,0,9
9816,2022-02-14,0:00,1,1
9817,2022-02-14,1:00,0,1
9818,2022-02-14,2:00,1,2
9819,2022-02-14,3:00,0,2
9820,2022-02-14,4:00,1,3
9821,2022-02-14,5:00,0,3
9822,2022-02-14,6:00,1,4
9823,2022-02-14,7:00,1,5
9824,2022-02-14,8:00,1,6
9825,2022-02-14,9:00,0,6
9826,2022-02-14,10:00,0,6
9827,2022-02-14,11:00,0,6
9828,2022-02-14,12:00,0,6
9829,2022-02-14,13:00,1,7
9830,2022-02-14,14:00,1,8
9831,2022-02-14,15:00,0,8
9832,2022-02-14,16:00,1,9
9833,2022-02-14,17:00,0,9
9834,2022-02-14,18:00,1,10
9835,2022-02-14,19:00,0,10
9836,2022-02-14,20:00,0,10
9837,2022-02-14,21:00,1,11
9838,2022-02-14,22:00,0,11
9839,2022-02-14,23:00,0,11
9840,2022-02-15,0:00,1,1
9841,2022-02-15,1:00,0,1
9842,2022-02-15,2:00,1,2
9843,2022-02-15,3:00,1,3
9844,2022-02-15,4:00,1,4
9845,2022-02-15,5:00,0,4
9846,2022-02-15,6:00,0,4
9847,2022-02-15,7:00,0,4
9848,2022-02-15,8:00,0,4
9849,2022-02-15,9:00,1,5
9850,2022-02-15,10:00,1,6
9851,2022-02-15,11:00,0,6
9852,2022-02-15,12:00,0,6
9853,2022-02-15,13:00,1,7
9854,2022-02-15,14:00,0,7
9855,2022-02-15,15:00,1,8
9856,2022-02-15,16:00,1,9
9857,2022-02-15,17:00,0,9
9858,2022-02-15,18:00,0,9
9859,2022-02-15,19:00,0,9
9860,2022-02-15,20:00,0,9
9861,2022-02-15,21:00,0,9
9862,2022-02-15,22:00,0,9
9863,2022-02-15,23:00,1,10
9864,2022-02-16,0:00,0,0
9865,2022-02-16,1:00,1,1
9866,2022-02-16,2:00,0,1
9867,2022-02-16,3:00,0,1
9868,2022-02-16,4:00,0,1
9869,2022-02-16,5:00,0,1
9870,2022-02-16,6:00,1,2
9871,2022-02-16,7:00,0,2
9872,2022-02-16,8:00,0,2
9873,2022-02-16,9:00,0,2
9874,2022-02-16,10:00,0,2
9875,2022-02-16,11:00,1,3
9876,2022-02-16,12:00,0,3
9877,2022-02-16,13:00,1,4
9878,2022-02-16,14:00,1,5
9879,2022-02-16,15:00,0,5
9880,2022-02-16,16:00,0,5
9881,2022-02-16,17:00,0,5
9882,2022-02-16,18:00,0,5
9883,2022-02-16,19:00,1,6
9884,2022-02-16,20:00,0,6
9885,2022-02-16,21:00,1,7
9886,2022-02-16,22:00,1,8
9887,2022-02-16,23:00,1,9
9888,2022-02-17,0:00,1,1
9889,2022-02-17,1:00,1,2
9890,2022-02-17,2:00,0,2
9891,2022-02-17,3:00,0,2
9892,2022-02-17,4:00,0,2
9893,2022-02-17,5:00,0,2
9894,2022-02-17,6:00,1,3
9895,2022-02-17,7:00,1,4
9896,2022-02-17,8:00,0,4
9897,2022-02-17,9:00,0,4
9898,2022-02-17,10:00,1,5
9899,2022-02-17,11:00,1,6
9900,2022-02-17,12:00,1,7
9901,2022-02-17,13:00,1,8
9902,2022-02-17,14:00,0,8
9903,2022-02-17,15:00,1,9
9904,2022-02-17,16:00,0,9
9905,2022-02-17,17:00,0,9
9906,2022-02-17,18:00,0,9
9907,2022-02-17,19:00,0,9
9908,2022-02-17,20:00,1,10
9909,2022-02-17,21:00,1,11
9910,2022-02-17,22:00,0,11
9911,2022-02-17,23:00,0,11
9912,2022-02-18,0:00,1,1
9913,2022-02-18,1:00,1,2
9914,2022-02-18,2:00,0,2
9915,2022-02-18,3:00,0,2
9916,2022-02-18,4:00,1,3
9917,2022-02-18,5:00,0,3
9918,2022-02-18,6:00,1,4
9919,2022-02-18,7:00,0,4
9920,2022-02-18,8:00,0,4
9921,2022-02-18,9:00,0,4
9922,2022-02-18,10:00,0,4
9923,2022-02-18,11:00,1,5
9924,2022-02-18,12:00,0,5
9925,2022-02-18,13:00,0,5
9926,2022-02-18,14:00,0,5
9927,2022-02-18,15:00,0,5
9928,2022-02-18,16:00,0,5
9929,2022-02-18,17:00,0,5
9930,2022-02-18,18:00,1,6
9931,2022-02-18,19:00,1,7
9932,2022-02-18,20:00,1,8
9933,2022-02-18,21:00,0,8
9934,2022-02-18,22:00,1,9
9935,2022-02-18,23:00,0,9
9936,2022-02-19,0:00,0,0
9937,2022-02-19,1:00,1,1
9938,2022-02-19,2:00,0,1
9939,2022-02-19,3:00,1,2
9940,2022-02-19,4:00,1,3
9941,2022-02-19,5:00,0,3
9942,2022-02-19,6:00,0,3
9943,2022-02-19,7:00,1,4
9944,2022-02-19,8:00,0,4
9945,2022-02-19,9:00,0,4
9946,2022-02-19,10:00,0,4
9947,2022-02-19,11:00,1,5
9948,2022-02-19,12:00,0,5
9949,2022-02-19,13:00,1,6
9950,2022-02-19,14:00,0,6
9951,2022-02-19,15:00,0,6
9952,2022-02-19,16:00,0,6
9953,2022-02-19,17:00,0,6
9954,2022-02-19,18:00,1,7
9955,2022-02-19,19:00,0,7
9956,2022-02-19,20:00,0,7
9957,2022-02-19,21:00,0,7
9958,2022-02-19,22:00,0,7
9959,2022-02-19,23:00,0,7
9960,2022-02-20,0:00,1,1
9961,2022-02-20,1:00,0,1
9962,2022-02-20,2:00,1,2
9963,2022-02-20,3:00,1,3
9964,2022-02-20,4:00,0,3
9965,2022-02-20,5:00,0,3
9966,2022-02-20,6:00,1,4
9967,2022-02-20,7:00,1,5
9968,2022-02-20,8:00,0,5
9969,2022-02-20,9:00,0,5
9970,2022-02-20,10:00,1,6
9971,2022-02-20,11:00,1,7
9972,2022-02-20,12:00,0,7
9973,2022-02-20,13:00,1,8
9974,2022-02-20,14:00,0,8
9975,2022-02-20,15:00,0,8
9976,2022-02-20,16:00,0,8
9977,2022-02-20,17:00,1,9
9978,2022-02-20,18:00,0,9
9979,2022-02-20,19:00,1,10
9980,2022-02-20,20:00,0,10
9981,2022-02-20,21:00,1,11
9982,2022-02-20,22:00,1,12
9983,2022-02-20,23:00,0,12
9984,2022-02-21,0:00,0,0
9985,2022-02-21,1:00,0,0
9986,2022-02-21,2:00,0,0
9987,2022-02-21,3:00,0,0
9988,2022-02-21,4:00,0,0
9989,2022-02-21,5:00,0,0
9990,2022-02-21,6:00,0,0
9991,2022-02-21,7:00,0,0
9992,2022-02-21,8:00,0,0
9993,2022-02-21,9:00,0,0
9994,2022-02-21,10:00,1,1
9995,2022-02-21,11:00,0,1
9996,2022-02-21,12:00,0,1
9997,2022-02-21,13:00,0,1
9998,2022-02-21,14:00,0,1
9999,2022-02-21,15:00,1,2
10000,2022-02-21,16:00,0,2
10001,2022-02-21,17:00,1,3
10002,2022-02-21,18:00,0,3
10003,2022-02-21,19:00,0,3
10004,2022-02-21,20:00,0,3
10005,2022-02-21,21:00,0,3
10006,2022-02-21,22:00,1,4
10007,2022-02-21,23:00,1,5
10008,2022-02-22,0:00,1,1
10009,2022-02-22,1:00,0,1
10010,2022-02-22,2:00,1,2
10011,2022-02-22,3:00,1,3
10012,2022-02-22,4:00,0,3
10013,2022-02-22,5:00,0,3
10014,2022-02-22,6:00,0,3
10015,2022-02-22,7:00,0,3
10016,2022-02-22,8:00,1,4
10017,2022-02-22,9:00,0,4
10018,2022-02-22,10:00,0,4
10019,2022-02-22,11:00,0,4
10020,2022-02-22,12:00,0,4
10021,2022-02-22,13:00,0,4
10022,2022-02-22,14:00,0,4
10023,2022-02-22,15:00,1,5
10024,2022-02-22,16:00,0,5
10025,2022-02-22,17:00,0,5
10026,2022-02-22,18:00,0,5
10027,2022-02-22,19:00,0,5
10028,2022-02-22,20:00,1,6
10029,2022-02-22,21:00,0,6
10030,2022-02-22,22:00,0,6
10031,2022-02-22,23:00,1,7
10032,2022-02-23,0:00,0,0
10033,2022-02-23,1:00,1,1
10034,2022-02-23,2:00,0,1
10035,2022-02-23,3:00,0,1
10036,2022-02-23,4:00,1,2
10037,2022-02-23,5:00,1,3
10038,2022-02-23,6:00,0,3
10039,2022-02-23,7:00,1,4
10040,2022-02-23,8:00,1,5
10041,2022-02-23,9:00,0,5
10042,2022-02-23,10:00,1,6
10043,2022-02-23,11:00,0,6
10044,2022-02-23,12:00,0,6
10045,2022-02-23,13:00,1,7
10046,2022-02-23,14:00,0,7
10047,2022-02-23,15:00,0,7
10048,2022-02-23,16:00,0,7
10049,2022-02-23,17:00,1,8
10050,2022-02-23,18:00,0,8
10051,2022-02-23,19:00,0,8
10052,2022-02-23,20:00,0,8
10053,2022-02-23,21:00,0,8
10054,2022-02-23,22:00,1,9
10055,2022-02-23,23:00,0,9
10056,2022-02-24,0:00,0,0
10057,2022-02-24,1:00,0,0
10058,2022-02-24,2:00,0,0
10059,2022-02-24,3:00,0,0
10060,2022-02-24,4:00,0,0
10061,2022-02-24,5:00,1,1
10062,2022-02-24,6:00,0,1
10063,2022-02-24,7:00,0,1
10064,2022-02-24,8:00,1,2
10065,2022-02-24,9:00,0,2
10066,2022-02-24,10:00,0,2
10067,2022-02-24,11:00,0,2
10068,2022-02-24,12:00,0,2
10069,2022-02-24,13:00,0,2
10070,2022-02-24,14:00,0,2
10071,2022-02-24,15:00,0,2
10072,2022-02-24,16:00,1,3
10073,2022-02-24,17:00,0,3
10074,2022-02-24,18:00,0,3
10075,2022-02-24,19:00,0,3
10076,2022-02-24,20:00,0,3
10077,2022-02-24,21:00,0,3
10078,2022-02-24,22:00,0,3
10079,2022-02-24,23:00,1,4
10080,2022-02-25,0:00,1,1
10081,2022-02-25,1:00,0,1
10082,2022-02-25,2:00,0,1
10083,2022-02-25,3:00,1,2
10084,2022-02-25,4:00,0,2
10085,2022-02-25,5:00,1,3
10086,2022-02-25,6:00,0,3
10087,2022-02-25,7:00,0,3
10088,2022-02-25,8:00,0,3
10089,2022-02-25,9:00,0,3
10090,2022-02-25,10:00,0,3
10091,2022-02-25,11:00,0,3
10092,2022-02-25,12:00,0,3
10093,2022-02-25,13:00,0,3
10094,2022-02-25,14:00,0,3
10095,2022-02-25,15:00,0,3
10096,2022-02-25,16:00,0,3
10097,2022-02-25,17:00,0,3
10098,2022-02-25,18:00,1,4
10099,2022-02-25,19:00,1,5
10100,2022-02-25,20:00,0,5
10101,2022-02-25,21:00,1,6
10102,2022-02-25,22:00,0,6
10103,2022-02-25,23:00,0,6
10104,2022-02-26,0:00,0,0
10105,2022-02-26,1:00,1,1
10106,2022-02-26,2:00,0,1
10107,2022-02-26,3:00,0,1
10108,2022-02-26,4:00,1,2
10109,2022-02-26,5:00,0,2
10110,2022-02-26,6:00,1,3
10111,2022-02-26,7:00,1,4
10112,2022-02-26,8:00,0,4
10113,2022-02-26,9:00,0,4
10114,2022-02-26,10:00,1,5
10115,2022-02-26,11:00,0,5
10116,2022-02-26,12:00,0,5
10117,2022-02-26,13:00,0,5
10118,2022-02-26,14:00,0,5
10119,2022-02-26,15:00,0,5
10120,2022-02-26,16:00,1,6
10121,2022-02-26,17:00,0,6
10122,2022-02-26,18:00,1,7
10123,2022-02-26,19:00,1,8
10124,2022-02-26,20:00,1,9
10125,2022-02-26,21:00,0,9
10126,2022-02-26,22:00,0,9
10127,2022-02-26,23:00,0,9
10128,2022-02-27,0:00,0,0
10129,2022-02-27,1:00,0,0
10130,2022-02-27,2:00,0,0
10131,2022-02-27,3:00,0,0
10132,2022-02-27,4:00,0,0
10133,2022-02-27,5:00,1,1
10134,2022-02-27,6:00,0,1
10135,2022-02-27,7:00,0,1
10136,2022-02-27,8:00,0,1
10137,2022-02-27,9:00,1,2
10138,2022-02-27,10:00,1,3
10139,2022-02-27,11:00,0,3
10140,2022-02-27,12:00,1,4
10141,2022-02-27,13:00,1,5
10142,2022-02-27,14:00,1,6
10143,2022-02-27,15:00,1,7
10144,2022-02-27,16:00,1,8
10145,2022-02-27,17:00,0,8
10146,2022-02-27,18:00,0,8
10147,2022-02-27,19:00,0,8
10148,2022-02-27,20:00,1,9
10149,2022-02-27,21:00,1,10
10150,2022-02-27,22:00,1,11
10151,2022-02-27,23:00,1,12
10152,2022-02-28,0:00,0,0
10153,2022-02-28,1:00,1,1
10154,2022-02-28,2:00,1,2
10155,2022-02-28,3:00,0,2
10156,2022-02-28,4:00,1,3
10157,2022-02-28,5:00,1,4
10158,2022-02-28,6:00,0,4
10159,2022-02-28,7:00,0,4
10160,2022-02-28,8:00,1,5
10161,2022-02-28,9:00,0,5
10162,2022-02-28,10:00,0,5
10163,2022-02-28,11:00,0,5
10164,2022-02-28,12:00,0,5
10165,2022-02-28,13:00,1,6
10166,2022-02-28,14:00,0,6
10167,2022-02-28,15:00,1,7
10168,2022-02-28,16:00,0,7
10169,2022-02-28,17:00,0,7
10170,2022-02-28,18:00,1,8
10171,2022-02-28,19:00,0,8
10172,2022-02-28,20:00,0,8
10173,2022-02-28,21:00,0,8
10174,2022-02-28,22:00,1,9
10175,2022-02-28,23:00,1,10
10176,2022-03-01,0:00,0,0
10177,2022-03-01,1:00,0,0
10178,2022-03-01,2:00,0,0
10179,2022-03-01,3:00,0,0
10180,2022-03-01,4:00,0,0
10181,2022-03-01,5:00,1,1
10182,2022-03-01,6:00,1,2
10183,2022-03-01,7:00,0,2
10184,2022-03-01,8:00,0,2
10185,2022-03-01,9:00,0,2
10186,2022-03-01,10:00,0,2
10187,2022-03-01,11:00,1,3
10188,2022-03-01,12:00,1,4
10189,2022-03-01,13:00,1,5
10190,2022-03-01,14:00,0,5
10191,2022-03-01,15:00,0,5
10192,2022-03-01,16:00,1,6
10193,2022-03-01,17:00,0,6
10194,2022-03-01,18:00,1,7
10195,2022-03-01,19:00,0,7
10196,2022-03-01,20:00,1,8
10197,2022-03-01,21:00,0,8
10198,2022-03-01,22:00,0,8
10199,2022-03-01,23:00,0,8
10200,2022-03-02,0:00,0,0
10201,2022-03-02,1:00,1,1
10202,2022-03-02,2:00,1,2
10203,2022-03-02,3:00,1,3
10204,2022-03-02,4:00,1,4
10205,2022-03-02,5:00,1,5
10206,2022-03-02,6:00,0,5
10207,2022-03-02,7:00,1,6
10208,2022-03-02,8:00,0,6
10209,2022-03-02,9:00,0,6
10210,2022-03-02,10:00,0,6
10211,2022-03-02,11:00,1,7
10212,2022-03-02,12:00,0,7
10213,2022-03-02,13:00,0,7
10214,2022-03-02,14:00,0,7
10215,2022-03-02,15:00,1,8
10216,2022-03-02,16:00,1,9
10217,2022-03-02,17:00,1,10
10218,2022-03-02,18:00,0,10
10219,2022-03-02,19:00,0,10
10220,2022-03-02,20:00,0,10
10221,2022-03-02,21:00,0,10
10222,2022-03-02,22:00,1,11
10223,2022-03-02,23:00,1,12
10224,2022-03-03,0:00,0,0
10225,2022-03-03,1:00,0,0
10226,2022-03-03,2:00,0,0
10227,2022-03-03,3:00,0,0
10228,2022-03-03,4:00,0,0
10229,2022-03-03,5:00,0,0
10230,2022-03-03,6:00,0,0
10231,2022-03-03,7:00,1,1
10232,2022-03-03,8:00,1,2
10233,2022-03-03,9:00,1,3
10234,2022-03-03,10:00,0,3
10235,2022-03-03,11:00,1,4
10236,2022-03-03,12:00,0,4
10237,2022-03-03,13:00,0,4
10238,2022-03-03,14:00,0,4
10239,2022-03-03,15:00,0,4
10240,2022-03-03,16:00,0,4
10241,2022-03-03,17:00,0,4
10242,2022-03-03,18:00,0,4
10243,2022-03-03,19:00,1,5
10244,2022-03-03,20:00,0,5
10245,2022-03-03,21:00,1,6
10246,2022-03-03,22:00,0,6
10247,2022-03-03,23:00,0,6
10248,2022-03-04,0:00,1,1
10249,2022-03-04,1:00,1,2
10250,2022-03-04,2:00,1,3
10251,2022-03-04,3:00,1,4
10252,2022-03-04,4:00,1,5
10253,2022-03-04,5:00,0,5
10254,2022-03-04,6:00,0,5
10255,2022-03-04,7:00,0,5
10256,2022-03-04,8:00,0,5
10257,2022-03-04,9:00,0,5
10258,2022-03-04,10:00,1,6
10259,2022-03-04,11:00,0,6
10260,2022-03-04,12:00,0,6
10261,2022-03-04,13:00,0,6
10262,2022-03-04,14:00,0,6
10263,2022-03-04,15:00,1,7
10264,2022-03-04,16:00,1,8
10265,2022-03-04,17:00,0,8
10266,2022-03-04,18:00,0,8
10267,2022-03-04,19:00,0,8
10268,2022-03-04,20:00,0,8
10269,2022-03-04,21:00,0,8
10270,2022-03-04,22:00,0,8
10271,2022-03-04,23:00,1,9
10272,2022-03-05,0:00,0,0
10273,2022-03-05,1:00,0,0
10274,2022-03-05,2:00,0,0
10275,2022-03-05,3:00,1,1
10276,2022-03-05,4:00,0,1
10277,2022-03-05,5:00,0,1
10278,2022-03-05,6:00,0,1
10279,2022-03-05,7:00,1,2
10280,2022-03-05,8:00,1,3
10281,2022-03-05,9:00,0,3
10282,2022-03-05,10:00,1,4
10283,2022-03-05,11:00,0,4
10284,2022-03-05,12:00,0,4
10285,2022-03-05,13:00,0,4
10286,2022-03-05,14:00,1,5
10287,2022-03-05,15:00,0,5
10288,2022-03-05,16:00,0,5
10289,2022-03-05,17:00,1,6
10290,2022-03-05,18:00,1,7
10291,2022-03-05,19:00,0,7
10292,2022-03-05,20:00,0,7
10293,2022-03-05,21:00,0,7
10294,2022-03-05,22:00,0,7
10295,2022-03-05,23:00,0,7
10296,2022-03-06,0:00,1,1
10297,2022-03-06,1:00,0,1
10298,2022-03-06,2:00,0,1
10299,2022-03-06,3:00,1,2
10300,2022-03-06,4:00,1,3
10301,2022-03-06,5:00,0,3
10302,2022-03-06,6:00,1,4
10303,2022-03-06,7:00,1,5
10304,2022-03-06,8:00,0,5
10305,2022-03-06,9:00,0,5
10306,2022-03-06,10:00,0,5
10307,2022-03-06,11:00,1,6
10308,2022-03-06,12:00,0,6
10309,2022-03-06,13:00,0,6
10310,2022-03-06,14:00,0,6
10311,2022-03-06,15:00,0,6
10312,2022-03-06,16:00,0,6
10313,2022-03-06,17:00,1,7
10314,2022-03-06,18:00,0,7
10315,2022-03-06,19:00,1,8
10316,2022-03-06,20:00,0,8
10317,2022-03-06,21:00,0,8
10318,2022-03-06,22:00,0,8
10319,2022-03-06,23:00,1,9
10320,2022-03-07,0:00,0,0
10321,2022-03-07,1:00,0,0
10322,2022-03-07,2:00,0,0
10323,2022-03-07,3:00,1,1
10324,2022-03-07,4:00,0,1
10325,2022-03-07,5:00,0,1
10326,2022-03-07,6:00,0,1
10327,2022-03-07,7:00,1,2
10328,2022-03-07,8:00,0,2
10329,2022-03-07,9:00,0,2
10330,2022-03-07,10:00,1,3
10331,2022-03-07,11:00,1,4
10332,2022-03-07,12:00,1,5
10333,2022-03-07,13:00,0,5
10334,2022-03-07,14:00,0,5
10335,2022-03-07,15:00,0,5
10336,2022-03-07,16:00,0,5
10337,2022-03-07,17:00,1,6
10338,2022-03-07,18:00,1,7
10339,2022-03-07,19:00,0,7
10340,2022-03-07,20:00,0,7
10341,2022-03-07,21:00,0,7
10342,2022-03-07,22:00,1,8
10343,2022-03-07,23:00,0,8
10344,2022-03-08,0:00,0,0
10345,2022-03-08,1:00,0,0
10346,2022-03-08,2:00,0,0
10347,2022-03-08,3:00,0,0
10348,2022-03-08,4:00,0,0
10349,2022-03-08,5:00,1,1
10350,2022-03-08,6:00,1,2
10351,2022-03-08,7:00,1,3
10352,2022-03-08,8:00,0,3
10353,2022-03-08,9:00,1,4
10354,2022-03-08,10:00,0,4
10355,2022-03-08,11:00,0,4
10356,2022-03-08,12:00,0,4
10357,2022-03-08,13:00,0,4
10358,2022-03-08,14:00,1,5
10359,2022-03-08,15:00,0,5
10360,2022-03-08,16:00,0,5
10361,2022-03-08,17:00,0,5
10362,2022-03-08,18:00,0,5
10363,2022-03-08,19:00,1,6
10364,2022-03-08,20:00,0,6
10365,2022-03-08,21:00,0,6
10366,2022-03-08,22:00,1,7
10367,2022-03-08,23:00,1,8
10368,2022-03-09,0:00,0,0
10369,2022-03-09,1:00,0,0
10370,2022-03-09,2:00,0,0
10371,2022-03-09,3:00,0,0
10372,2022-03-09,4:00,0,0
10373,2022-03-09,5:00,1,1
10374,2022-03-09,6:00,1,2
10375,2022-03-09,7:00,1,3
10376,2022-03-09,8:00,0,3
10377,2022-03-09,9:00,1,4
10378,2022-03-09,10:00,0,4
10379,2022-03-09,11:00,0,4
10380,2022-03-09,12:00,0,4
10381,2022-03-09,13:00,0,4
10382,2022-03-09,14:00,0,4
10383,2022-03-09,15:00,0,4
10384,2022-03-09,16:00,0,4
10385,2022-03-09,17:00,0,4
10386,2022-03-09,18:00,0,4
10387,2022-03-09,19:00,1,5
10388,2022-03-09,20:00,1,6
10389,2022-03-09,21:00,0,6
10390,2022-03-09,22:00,0,6
10391,2022-03-09,23:00,1,7
10392,2022-03-10,0:00,0,0
10393,2022-03-10,1:00,1,1
10394,2022-03-10,2:00,1,2
10395,2022-03-10,3:00,1,3
10396,2022-03-10,4:00,1,4
10397,2022-03-10,5:00,0,4
10398,2022-03-10,6:00,0,4
10399,2022-03-10,7:00,1,5
10400,2022-03-10,8:00,1,6
10401,2022-03-10,9:00,0,6
10402,2022-03-10,10:00,0,6
10403,2022-03-10,11:00,0,6
10404,2022-03-10,12:00,0,6
10405,2022-03-10,13:00,0,6
10406,2022-03-10,14:00,0,6
10407,2022-03-10,15:00,0,6
10408,2022-03-10,16:00,0,6
10409,2022-03-10,17:00,0,6
10410,2022-03-10,18:00,1,7
10411,2022-03-10,19:00,1,8
10412,2022-03-10,20:00,1,9
10413,2022-03-10,21:00,0,9
10414,2022-03-10,22:00,0,9
10415,2022-03-10,23:00,1,10
10416,2022-03-11,0:00,0,0
10417,2022-03-11,1:00,0,0
10418,2022-03-11,2:00,1,1
10419,2022-03-11,3:00,0,1
10420,2022-03-11,4:00,0,1
10421,2022-03-11,5:00,1,2
10422,2022-03-11,6:00,1,3
10423,2022-03-11,7:00,1,4
10424,2022-03-11,8:00,0,4
10425,2022-03-11,9:00,0,4
10426,2022-03-11,10:00,0,4
10427,2022-03-11,11:00,0,4
10428,2022-03-11,12:00,1,5
10429,2022-03-11,13:00,1,6
10430,2022-03-11,14:00,0,6
10431,2022-03-11,15:00,0,6
10432,2022-03-11,16:00,0,6
10433,2022-03-11,17:00,0,6
10434,2022-03-11,18:00,0,6
10435,2022-03-11,19:00,0,6
10436,2022-03-11,20:00,0,6
10437,2022-03-11,21:00,0,6
10438,2022-03-11,22:00,0,6
10439,2022-03-11,23:00,0,6
10440,2022-03-12,0:00,1,1
10441,2022-03-12,1:00,0,1
10442,2022-03-12,2:00,0,1
10443,2022-03-12,3:00,0,1
10444,2022-03-12,4:00,0,1
10445,2022-03-12,5:00,1,2
10446,2022-03-12,6:00,0,2
10447,2022-03-12,7:00,0,2
10448,2022-03-12,8:00,0,2
10449,2022-03-12,9:00,1,3
10450,2022-03-12,10:00,0,3
10451,2022-03-12,11:00,0,3
10452,2022-03-12,12:00,0,3
10453,2022-03-12,13:00,1,4
10454,2022-03-12,14:00,0,4
10455,2022-03-12,15:00,0,4
10456,2022-03-12,16:00,0,4
10457,2022-03-12,17:00,0,4
10458,2022-03-12,18:00,0,4
10459,2022-03-12,19:00,1,5
10460,2022-03-12,20:00,0,5
10461,2022-03-12,21:00,0,5
10462,2022-03-12,22:00,0,5
10463,2022-03-12,23:00,0,5
10464,2022-03-13,0:00,0,0
10465,2022-03-13,1:00,0,0
10466,2022-03-13,2:00,1,1
10467,2022-03-13,3:00,1,2
10468,2022-03-13,4:00,1,3
10469,2022-03-13,5:00,0,3
10470,2022-03-13,6:00,0,3
10471,2022-03-13,7:00,0,3
10472,2022-03-13,8:00,1,4
10473,2022-03-13,9:00,0,4
10474,2022-03-13,10:00,1,5
10475,2022-03-13,11:00,0,5
10476,2022-03-13,12:00,0,5
10477,2022-03-13,13:00,1,6
10478,2022-03-13,14:00,1,7
10479,2022-03-13,15:00,1,8
10480,2022-03-13,16:00,0,8
10481,2022-03-13,17:00,0,8
10482,2022-03-13,18:00,1,9
10483,2022-03-13,19:00,0,9
10484,2022-03-13,20:00,0,9
10485,2022-03-13,21:00,0,9
10486,2022-03-13,22:00,1,10
10487,2022-03-13,23:00,1,11
10488,2022-03-14,0:00,0,0
10489,2022-03-14,1:00,1,1
10490,2022-03-14,2:00,1,2
10491,2022-03-14,3:00,0,2
10492,2022-03-14,4:00,1,3
10493,2022-03-14,5:00,0,3
10494,2022-03-14,6:00,1,4
10495,2022-03-14,7:00,1,5
10496,2022-03-14,8:00,0,5
10497,2022-03-14,9:00,1,6
10498,2022-03-14,10:00,0,6
10499,2022-03-14,11:00,1,7
10500,2022-03-14,12:00,1,8
10501,2022-03-14,13:00,0,8
10502,2022-03-14,14:00,0,8
10503,2022-03-14,15:00,0,8
10504,2022-03-14,16:00,0,8
10505,2022-03-14,17:00,0,8
10506,2022-03-14,18:00,1,9
10507,2022-03-14,19:00,0,9
10508,2022-03-14,20:00,0,9
10509,2022-03-14,21:00,0,9
10510,2022-03-14,22:00,1,10
10511,2022-03-14,23:00,0,10
10512,2022-03-15,0:00,0,0
10513,2022-03-15,1:00,1,1
10514,2022-03-15,2:00,0,1
10515,2022-03-15,3:00,1,2
10516,2022-03-15,4:00,0,2
10517,2022-03-15,5:00,1,3
10518,2022-03-15,6:00,1,4
10519,2022-03-15,7:00,1,5
10520,2022-03-15,8:00,0,5
10521,2022-03-15,9:00,0,5
10522,2022-03-15,10:00,0,5
10523,2022-03-15,11:00,1,6
10524,2022-03-15,12:00,0,6
10525,2022-03-15,13:00,0,6
